5,11
5,11
9,5
5,11
5,11
9,5
5,11
1,38
5,11
9,5
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
1,38
9,5
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
1,38
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
9,5
9,5
5,11
5,11
9,5
9,5
9,5
5,11
9,5
9,5
5,11
5,11
1,38
5,11
1,38
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
1,38
5,11
1,38
9,5
9,5
9,5
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
9,5
5,11
5,11
5,11
9,5
5,11
5,11
1,38
9,5
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
5,11
1,38
1,38
1,38
5,11
5,11
9,5
9,5
9,5
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
1,38
9,5
9,5
9,5
9,5
5,11
5,11
9,5
5,11
5,11
9,5
9,5
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
9,5
5,11
1,38
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
9,5
9,5
9,5
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
1,38
9,5
9,5
5,11
9,5
9,5
1,38
5,11
9,5
9,5
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
9,5
5,11
9,5
1,38
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
9,5
5,11
9,5
1,38
5,11
1,38
1,38
9,5
5,11
1,38
5,11
5,11
5,11
5,11
5,11
1,38
5,11
5,11
9,5
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
5,11
5,11
9,5
5,11
5,11
9,5
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
1,38
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
1,38
5,11
9,5
9,5
9,5
5,11
5,11
9,5
9,5
9,5
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
1,38
5,11
5,11
5,11
1,38
1,38
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
9,5
9,5
1,38
9,5
9,5
9,5
9,5
5,11
5,11
9,5
5,11
5,11
9,5
1,38
9,5
5,11
5,11
5,11
5,11
1,38
5,11
5,11
5,11
5,11
9,5
5,11
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
9,5
5,11
1,38
9,5
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
1,38
5,11
5,11
9,5
5,11
1,38
5,11
5,11
5,11
5,11
1,38
5,11
1,38
5,11
9,5
5,11
5,11
5,11
5,11
1,38
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
9,5
9,5
5,11
1,38
9,5
1,38
5,11
9,5
1,38
9,5
9,5
5,11
9,5
9,5
1,38
5,11
5,11
9,5
5,11
5,11
5,11
5,11
9,5
9,5
9,5
9,5
5,11
5,11
5,11
1,38
5,11
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
1,38
9,5
5,11
9,5
9,5
5,11
1,38
5,11
9,5
5,11
5,11
1,38
9,5
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
1,38
5,11
1,38
5,11
9,5
5,11
5,11
5,11
1,38
5,11
5,11
5,11
9,5
9,5
9,5
5,11
5,11
9,5
5,11
9,5
5,11
5,11
5,11
1,38
5,11
9,5
5,11
5,11
5,11
1,38
5,11
5,11
1,38
9,5
5,11
9,5
5,11
5,11
9,5
5,11
9,5
5,11
5,11
1,38
5,11
9,5
5,11
1,38
9,5
1,38
5,11
9,5
9,5
5,11
9,5
9,5
5,11
5,11
5,11
5,11
1,38
5,11
9,5
9,5
9,5
5,11
1,38
5,11
9,5
5,11
1,38
5,11
9,5
9,5
9,5
1,38
9,5
9,5
5,11
9,5
1,38
5,11
9,5
5,11
9,5
9,5
5,11
5,11
1,38
9,5
1,38
5,11
5,11
9,5
5,11
9,5
1,38
1,38
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
1,38
5,11
5,11
9,5
9,5
9,5
9,5
1,38
5,11
1,38
1,38
1,38
9,5
9,5
9,5
5,11
5,11
1,38
9,5
5,11
1,38
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
5,11
9,5
5,11
9,5
9,5
9,5
9,5
5,11
1,38
5,11
5,11
9,5
9,5
5,11
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
9,5
5,11
9,5
9,5
5,11
1,38
9,5
5,11
9,5
1,38
5,11
5,11
5,11
5,11
1,38
9,5
9,5
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
1,38
5,11
5,11
9,5
1,38
9,5
9,5
5,11
5,11
5,11
9,5
9,5
9,5
5,11
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
9,5
1,38
5,11
5,11
5,11
5,11
1,38
1,38
5,11
9,5
5,11
5,11
9,5
5,11
9,5
9,5
5,11
5,11
9,5
5,11
9,5
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
1,38
9,5
5,11
5,11
1,38
5,11
9,5
9,5
5,11
5,11
5,11
5,11
9,5
1,38
9,5
9,5
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
1,38
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
1,38
5,11
5,11
5,11
9,5
5,11
5,11
9,5
5,11
1,38
9,5
5,11
5,11
5,11
1,38
5,11
1,38
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
9,5
1,38
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
1,38
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
1,38
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
1,38
5,11
9,5
5,11
9,5
5,11
9,5
9,5
9,5
5,11
9,5
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
9,5
9,5
9,5
9,5
1,38
5,11
9,5
9,5
5,11
9,5
5,11
9,5
1,38
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
5,11
5,11
5,11
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
1,38
5,11
1,38
1,38
9,5
5,11
5,11
5,11
9,5
5,11
1,38
5,11
5,11
5,11
9,5
9,5
9,5
1,38
9,5
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
9,5
9,5
5,11
5,11
9,5
9,5
9,5
5,11
5,11
5,11
5,11
5,11
1,38
9,5
1,38
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
1,38
5,11
9,5
5,11
9,5
9,5
9,5
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
1,38
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
1,38
5,11
9,5
1,38
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
9,5
5,11
1,38
5,11
9,5
5,11
9,5
5,11
1,38
5,11
9,5
5,11
9,5
1,38
5,11
5,11
9,5
5,11
5,11
9,5
5,11
1,38
5,11
9,5
5,11
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
9,5
9,5
5,11
5,11
1,38
5,11
9,5
9,5
5,11
5,11
9,5
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
1,38
5,11
9,5
1,38
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
1,38
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
1,38
9,5
5,11
5,11
1,38
9,5
9,5
5,11
9,5
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
1,38
9,5
5,11
9,5
5,11
5,11
9,5
5,11
5,11
1,38
5,11
5,11
5,11
5,11
5,11
5,11
9,5
1,38
5,11
1,38
5,11
5,11
9,5
9,5
1,38
5,11
9,5
9,5
9,5
9,5
9,5
5,11
5,11
9,5
1,38
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
9,5
1,38
9,5
9,5
5,11
1,38
9,5
5,11
9,5
9,5
5,11
9,5
5,11
9,5
5,11
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
9,5
1,38
5,11
5,11
9,5
5,11
1,38
1,38
5,11
9,5
5,11
5,11
9,5
9,5
5,11
5,11
5,11
9,5
9,5
9,5
9,5
5,11
1,38
5,11
9,5
1,38
5,11
5,11
5,11
5,11
5,11
1,38
5,11
9,5
9,5
9,5
9,5
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
1,38
5,11
5,11
9,5
9,5
9,5
5,11
5,11
1,38
5,11
9,5
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
9,5
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
9,5
9,5
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
9,5
9,5
5,11
9,5
1,38
1,38
1,38
1,38
5,11
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
5,11
9,5
9,5
9,5
9,5
9,5
1,38
9,5
9,5
5,11
1,38
5,11
5,11
9,5
9,5
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
9,5
5,11
9,5
9,5
9,5
9,5
5,11
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
9,5
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
9,5
1,38
5,11
5,11
5,11
9,5
5,11
9,5
5,11
5,11
9,5
9,5
5,11
5,11
9,5
5,11
9,5
9,5
9,5
5,11
1,38
9,5
9,5
5,11
5,11
9,5
5,11
9,5
5,11
9,5
5,11
5,11
9,5
5,11
9,5
9,5
9,5
5,11
5,11
9,5
9,5
9,5
9,5
1,38
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
5,11
9,5
5,11
5,11
5,11
9,5
9,5
5,11
5,11
5,11
9,5
5,11
5,11
5,11
5,11
9,5
1,38
5,11
5,11
5,11
5,11
5,11
5,11
5,11
1,38
9,5
9,5
5,11
9,5
5,11
5,11
5,11
5,11
5,11
5,11
1,38
1,38
1,38
9,5
5,11
5,11
5,11
5,11
1,38
9,5
9,5
5,11
5,11
1,38
5,11
1,38
5,11
9,5
9,5
9,5
9,5
5,11
9,5
5,11
9,5
5,11
1,38
5,11
5,11
9,5
5,11
9,5
9,5
1,38
5,11
9,5
5,11
5,11
9,5
1,38
9,5
5,11
5,11
5,11
9,5
1,38
5,11
9,5
5,11
5,11
1,38
9,5
9,5
5,11
9,5
1,38
9,5
5,11
5,11
5,11
9,5
5,11
9,5
1,38
5,11
5,11
1,38
5,11
5,11
5,11
9,5
5,11
5,11
9,5
5,11
9,5
1,38
5,11
5,11
9,5
9,5
5,11
9,5
9,5
9,5
1,38
5,11
5,11
5,11
9,5
5,11
5,11
1,38
5,11
5,11
5,11
9,5
9,5
5,11
9,5
9,5
9,5
5,11
5,11
1,38
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
9,5
9,5
9,5
9,5
9,5
5,11
9,5
5,11
9,5
9,5
5,11
9,5
9,5
9,5
9,5
5,11
5,11
9,5
9,5
5,11
5,11
5,11
5,11
5,11
9,5
9,5
5,11
9,5
5,11
9,5
5,11
5,11
5,11
9,5
5,11
9,5
9,5
5,11
5,11
9,5
5,11
9,5
1,38
